Generación,Mejor Fitness,Promedio Fitness,Diversidad,Convergencia,CPU,Memoria,Tiempo,OS,Arquitectura,Versión OS
172,8899.413898,8065.077323,0.89,0.11,293,3438.75,Mac OS X,aarch64,15.2
173,8899.413898,7979.725094,0.83,0.17,333,3461.91,Mac OS X,aarch64,15.2
174,8899.413898,8030.884197,0.84,0.16,285,3485.10,Mac OS X,aarch64,15.2
175,8899.413898,8012.628632,0.88,0.12,364,3508.31,Mac OS X,aarch64,15.2
176,8827.690855,7987.761647,0.84,0.16,292,3535.37,Mac OS X,aarch64,15.2
177,8971.147201,8319.857769,0.95,0.05,83,3561.59,Mac OS X,aarch64,15.2
178,8791.833434,8210.955648,0.94,0.06,153,3585.36,Mac OS X,aarch64,15.2
179,8755.978894,8158.567480,0.91,0.09,64,3615.29,Mac OS X,aarch64,15.2
180,8755.978894,8214.280130,0.88,0.12,155,3643.35,Mac OS X,aarch64,15.2
181,8827.690855,8199.664007,0.93,0.07,128,3666.39,Mac OS X,aarch64,15.2
182,8971.147201,8225.333447,0.92,0.08,71,3688.12,Mac OS X,aarch64,15.2
183,8971.147201,8254.375832,0.91,0.09,48,3708.66,Mac OS X,aarch64,15.2
