Generación,Mejor Fitness,Fitness Promedio,Diversidad,Peor Fitness,Mejor Cromosoma
22,73958.08,57449.07,0.62,10012.15,[[[2.2058529005815153],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[4.99975116656599],[0.3475169493759711],[5.588051389633223],[6.520306947645777],[6.941101068871366],[8.548991606873585],[5.2449491972046065],[2.6278442225191245],[1.6971901653927957],[2.5325325421307143],[8.958630249640416],[2.9939731610884857],[4.024771421600627],[7.515253038691093],[2.0785431274816135],[4.0823567627569215],[6.154663351321712],[2.284131008022957],[2.4012401287791842]]]
23,73958.08,54294.70,0.62,-6782.41,[[[2.2058529005815153],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[4.99975116656599],[0.3475169493759711],[5.588051389633223],[6.520306947645777],[6.941101068871366],[8.548991606873585],[5.2449491972046065],[2.6278442225191245],[1.6971901653927957],[2.5325325421307143],[8.958630249640416],[2.9939731610884857],[4.024771421600627],[7.515253038691093],[2.0785431274816135],[4.0823567627569215],[6.154663351321712],[2.284131008022957],[2.4012401287791842]]]
24,73958.08,53279.55,0.70,-13817.36,[[[2.2058529005815153],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[4.99975116656599],[0.3475169493759711],[5.588051389633223],[6.520306947645777],[6.941101068871366],[8.548991606873585],[5.2449491972046065],[2.6278442225191245],[1.6971901653927957],[2.5325325421307143],[8.958630249640416],[2.9939731610884857],[4.024771421600627],[7.515253038691093],[2.0785431274816135],[4.0823567627569215],[6.154663351321712],[2.284131008022957],[2.4012401287791842]]]
25,73958.08,49004.84,0.74,-6782.41,[[[2.2058529005815153],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[4.99975116656599],[0.3475169493759711],[5.588051389633223],[6.520306947645777],[6.941101068871366],[8.548991606873585],[5.2449491972046065],[2.6278442225191245],[1.6971901653927957],[2.5325325421307143],[8.958630249640416],[2.9939731610884857],[4.024771421600627],[7.515253038691093],[2.0785431274816135],[4.0823567627569215],[6.154663351321712],[2.284131008022957],[2.4012401287791842]]]
26,73958.08,62048.44,0.58,-6782.41,[[[2.2058529005815153],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[4.99975116656599],[0.3475169493759711],[5.588051389633223],[6.520306947645777],[6.941101068871366],[8.548991606873585],[5.2449491972046065],[2.6278442225191245],[1.6971901653927957],[2.5325325421307143],[8.958630249640416],[2.9939731610884857],[4.024771421600627],[7.515253038691093],[2.0785431274816135],[4.0823567627569215],[6.154663351321712],[2.284131008022957],[2.4012401287791842]]]
27,73958.08,54491.77,0.66,-10277.43,[[[2.2058529005815153],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[4.99975116656599],[0.3475169493759711],[5.588051389633223],[6.520306947645777],[6.941101068871366],[8.548991606873585],[5.2449491972046065],[2.6278442225191245],[1.6971901653927957],[2.5325325421307143],[8.958630249640416],[2.9939731610884857],[4.024771421600627],[7.515253038691093],[2.0785431274816135],[4.0823567627569215],[6.154663351321712],[2.284131008022957],[2.4012401287791842]]]
28,73958.08,57742.84,0.64,13233.47,[[[2.2058529005815153],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[4.99975116656599],[0.3475169493759711],[5.588051389633223],[6.520306947645777],[6.941101068871366],[8.548991606873585],[5.2449491972046065],[2.6278442225191245],[1.6971901653927957],[2.5325325421307143],[8.958630249640416],[2.9939731610884857],[4.024771421600627],[7.515253038691093],[2.0785431274816135],[4.0823567627569215],[6.154663351321712],[2.284131008022957],[2.4012401287791842]]]
29,77953.16,53759.81,0.72,-10277.43,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
30,77953.16,53269.81,0.70,-6782.41,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
31,77953.16,53018.59,0.76,-6782.41,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
32,77953.16,55799.53,0.74,3431.27,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
33,77953.16,55951.84,0.56,-10277.43,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
34,77953.16,57544.27,0.56,-21031.13,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
35,77953.16,54401.24,0.68,72.14,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
36,77953.16,57221.47,0.68,-6782.41,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
37,77953.16,56423.49,0.66,-3332.48,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
38,77953.16,56592.71,0.62,-3332.48,[[[0.20769492195484962],[8.142743860013725],[3.5387586104390834],[0.8590894437908558],[9.290542922945766],[0.9380448858424795],[9.58212060886666],[9.447185347495758],[6.278379953197718],[1.5107384610761732],[3.3491104806420946],[6.428530884322111],[2.6208275021342553],[1.2207920620964674],[3.805103971423889],[5.15916460377211],[2.812754602815195],[3.273829369926257],[2.37480259913607],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
39,79867.74,57394.75,0.66,-17401.99,[[[7.481157980878095],[6.593358908693442],[2.698181287716246],[5.1252754399157565],[1.6780617320535907],[0.9380448858424795],[9.124881213838622],[3.882620116154426],[6.278379953197718],[3.5230203723042033],[9.087104817586711],[6.081825255754024],[5.737944285010697],[2.4947354541809617],[5.44000954575683],[3.4008929099286256],[1.178195753510184],[3.273829369926257],[9.006597580480598],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
40,79867.74,54094.40,0.68,-43730.90,[[[7.481157980878095],[6.593358908693442],[2.698181287716246],[5.1252754399157565],[1.6780617320535907],[0.9380448858424795],[9.124881213838622],[3.882620116154426],[6.278379953197718],[3.5230203723042033],[9.087104817586711],[6.081825255754024],[5.737944285010697],[2.4947354541809617],[5.44000954575683],[3.4008929099286256],[1.178195753510184],[3.273829369926257],[9.006597580480598],[1.9523766393259],[0.9624115976328873],[8.968044811288165],[8.267657008365427],[5.27306706887156],[9.346963351299198],[5.11302812634018],[0.23923510161266148],[6.718024941209579],[7.770845566316995],[0.5305159300063378],[2.075783032015426],[8.295111104261618],[0.24174951163603686],[8.9395776574036],[0.25619167304199775],[5.42401612723204],[0.3475169493759711],[5.588051389633223],[5.99352906638061],[4.406331111004567],[9.593710792139063],[0.7385782898099325],[5.492679585031723],[5.269161573599649],[0.6983016278012288],[8.958630249640416],[0.04551641032877529],[4.432563808646721],[6.592481328730503],[5.319733640850908],[2.932606081656318],[4.9867694944858165],[2.2394677172670163],[5.705383603226004]]]
