Generación,Mejor Fitness,Fitness Promedio,Diversidad,Peor Fitness,Mejor Cromosoma
126,230154.96,65227.83,0.72,-127696.15,[[[9.819197002907924],[4.571427055127442],[6.876692091909929],[5.836514321477063],[1.440915457892753],[8.474976880295134],[4.541502923155461],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[8.617473714331698],[5.316014449106402],[8.281438916664094],[8.470454882130792],[8.603674417520843],[4.413611987724422],[8.118793039593285],[3.7766425230956058],[6.275581171210396],[7.575079088796039],[4.446661832206528],[8.885453592945105],[9.86889692214175],[9.094897341904522],[5.731392599109153],[8.502074664721633]]]
127,231177.87,99449.57,0.72,-117814.08,[[[6.753599007865246],[3.4006110724145486],[8.559698727353066],[3.8959647813359],[8.111571733518952],[1.139927758336855],[3.3469219311304235],[0.3598617901473411],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[1.5318510442721711],[8.870611919030539],[6.9937652876084675],[1.524441003988739],[9.538579527039953],[6.093545074118094],[5.769701353119792],[9.234215795279718],[5.477082219265035],[6.961905215503497],[9.938153389605205],[8.644359718050437],[3.661002973150993],[9.899955003905443],[9.39125976848388],[7.761503167801987]]]
128,232200.78,88517.87,0.78,-128831.23,[[[7.535030804896485],[5.717285432839336],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[7.844890102812933],[4.9007371922482035],[5.079320274477893],[2.1835459122242074],[8.681841681159968],[2.822486578987159],[5.288786108537239],[0.7458839802810613],[8.63689271882065],[6.788895688304688],[8.354738666055127],[2.9176705649111065],[4.40110319083069],[5.9779512639316765],[6.551361259561956],[5.961454970483543]]]
129,233223.69,77817.75,0.78,-108429.47,[[[6.753599007865246],[3.4006110724145486],[8.559698727353066],[3.8959647813359],[8.111571733518952],[1.139927758336855],[3.3469219311304235],[0.3598617901473411],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[4.248336127894671],[9.615789113420973],[4.275794826116538],[1.524441003988739],[8.333871470758304],[9.180176934207571],[8.118793039593285],[3.7766425230956058],[6.275581171210396],[7.575079088796039],[4.446661832206528],[8.885453592945105],[9.86889692214175],[9.094897341904522],[5.731392599109153],[8.502074664721633]]]
130,234246.60,127955.86,0.72,-129966.30,[[[7.535030804896485],[5.717285432839336],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[4.248336127894671],[9.615789113420973],[4.275794826116538],[1.524441003988739],[8.333871470758304],[9.180176934207571],[2.963323839100326],[0.37736089908247505],[8.82741552500484],[5.167565652438508],[4.826701020694463],[8.739434077961882],[0.7295025974663416],[4.48916240720169],[9.592693578197212],[8.349720322850626]]]
131,235269.52,106759.73,0.86,-152148.32,[[[5.47671706451375],[5.856741840824431],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[4.248336127894671],[9.615789113420973],[4.275794826116538],[1.524441003988739],[8.333871470758304],[9.180176934207571],[2.963323839100326],[7.986867242112857],[8.63689271882065],[7.575079088796039],[4.446661832206528],[8.885453592945105],[4.40110319083069],[5.9779512639316765],[6.551361259561956],[5.961454970483543]]]
132,236292.43,81040.69,0.90,-186231.54,[[[4.524538461172337],[2.4876159623023755],[0.005911050832805298],[1.7855797798045236],[4.580856028123201],[0.5468579439009602],[2.943759605105524],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[8.617473714331698],[5.316014449106402],[8.281438916664094],[8.470454882130792],[8.603674417520843],[4.413611987724422],[8.118793039593285],[3.7766425230956058],[6.275581171210396],[7.575079088796039],[4.446661832206528],[8.885453592945105],[9.86889692214175],[9.094897341904522],[5.731392599109153],[8.502074664721633]]]
133,237315.34,88746.75,0.82,-153471.34,[[[7.535030804896485],[5.717285432839336],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[4.248336127894671],[9.615789113420973],[4.275794826116538],[1.524441003988739],[8.333871470758304],[9.180176934207571],[2.963323839100326],[0.37736089908247505],[8.82741552500484],[5.167565652438508],[4.826701020694463],[8.739434077961882],[0.7295025974663416],[4.48916240720169],[5.78376648892975],[3.6937764040597854]]]
134,238338.25,79597.42,0.86,-110807.31,[[[5.47671706451375],[5.856741840824431],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[3.3522482535289755],[9.769459561254399],[2.3562119936385906],[4.295078112718019],[1.4156703896686118],[4.002365035796944],[6.109848656752468],[5.9305432493326995],[4.556946165856627],[0.7792269337257174],[8.362070384586788],[8.885453592945105],[9.978466144327403],[0.5417559999094224],[4.015707819752562],[3.0638503226222524]]]
135,238338.25,81651.62,0.80,-121984.49,[[[5.47671706451375],[5.856741840824431],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[3.3522482535289755],[9.769459561254399],[2.3562119936385906],[4.295078112718019],[1.4156703896686118],[4.002365035796944],[6.109848656752468],[5.9305432493326995],[4.556946165856627],[0.7792269337257174],[8.362070384586788],[8.885453592945105],[9.978466144327403],[0.5417559999094224],[4.015707819752562],[3.0638503226222524]]]
136,240384.07,92968.06,0.74,-111758.45,[[[5.47671706451375],[5.856741840824431],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[0.07568619321789094],[5.838324659249011],[9.584389782985404],[5.716784280649227],[4.458880623377885],[8.951891415441077],[7.322723723155987],[0.8330920466319858],[5.01886710626194],[8.81704110735988],[6.238379466074315],[4.640428983965723],[4.558057868961814],[6.992785609270448],[5.247435713609587],[1.7487012765543208]]]
137,240384.07,74560.29,0.78,-133939.07,[[[5.47671706451375],[5.856741840824431],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[0.07568619321789094],[5.838324659249011],[9.584389782985404],[5.716784280649227],[4.458880623377885],[8.951891415441077],[7.322723723155987],[0.8330920466319858],[5.01886710626194],[8.81704110735988],[6.238379466074315],[4.640428983965723],[4.558057868961814],[6.992785609270448],[5.247435713609587],[1.7487012765543208]]]
138,242429.89,83250.44,0.76,-214509.96,[[[4.079584622421006],[1.0692774314195808],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[3.3522482535289755],[9.769459561254399],[2.3562119936385906],[4.295078112718019],[1.4156703896686118],[8.432007611068608],[2.5079620930867152],[0.9557797648730793],[4.5474925928131],[9.55975254430999],[3.8774644492361876],[5.565871720511182],[9.497499092295904],[9.455678065068755],[8.75165219784686],[1.0231957820788473]]]
139,243452.80,88632.31,0.76,-157440.43,[[[4.598703613672569],[0.46722449001225796],[3.1065689141701522],[9.530611845457488],[1.5669292308040073],[6.791432588766226],[3.880729430263168],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[3.3522482535289755],[9.769459561254399],[2.3562119936385906],[4.295078112718019],[1.4156703896686118],[4.002365035796944],[6.109848656752468],[5.9305432493326995],[4.556946165856627],[0.7792269337257174],[8.362070384586788],[8.885453592945105],[9.978466144327403],[0.5417559999094224],[4.015707819752562],[3.0638503226222524]]]
140,244475.71,92194.33,0.76,-158101.95,[[[5.47671706451375],[5.856741840824431],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[3.3522482535289755],[9.769459561254399],[2.3562119936385906],[2.685477206005479],[3.832844319415986],[2.2934893980159954],[5.975558302778271],[1.8679778419127813],[4.336750519763941],[5.526134255521909],[1.339069491085736],[2.2405333544424044],[4.141533226299475],[2.872429194567924],[8.158210957318172],[4.459025330316867]]]
141,245498.63,99894.29,0.74,-125112.30,[[[7.535030804896485],[5.717285432839336],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[7.844890102812933],[4.9007371922482035],[5.079320274477893],[4.879620481926612],[1.3530338314037693],[7.285964377380587],[1.0747409793189244],[9.540912100939018],[4.466554309504069],[2.213433355776251],[9.801183061386718],[5.9635386974839495],[0.3798055654401822],[5.7206497634058024],[7.740201338114777],[7.298451611975777]]]
142,246521.54,87685.53,0.76,-136776.77,[[[5.47671706451375],[5.856741840824431],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[7.844890102812933],[4.9007371922482035],[5.079320274477893],[4.879620481926612],[5.512758352640237],[7.285964377380587],[1.0747409793189244],[8.453776915400686],[4.466554309504069],[1.7567859351390558],[1.2706333959062655],[5.9635386974839495],[9.183560645010735],[2.022881833283697],[0.2354172120560305],[3.6482118119780163]]]
143,247544.45,80110.89,0.74,-171638.12,[[[5.47671706451375],[5.856741840824431],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[7.844890102812933],[4.9007371922482035],[5.079320274477893],[4.879620481926612],[5.512758352640237],[7.285964377380587],[1.0747409793189244],[8.453776915400686],[4.466554309504069],[1.7567859351390558],[1.2706333959062655],[5.9635386974839495],[9.183560645010735],[2.022881833283697],[0.2354172120560305],[3.6482118119780163]]]
144,248567.36,95689.22,0.68,-160748.00,[[[7.535030804896485],[5.717285432839336],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[7.844890102812933],[4.9007371922482035],[5.079320274477893],[4.879620481926612],[1.3530338314037693],[7.285964377380587],[1.0747409793189244],[9.540912100939018],[4.466554309504069],[2.213433355776251],[9.801183061386718],[5.9635386974839495],[0.3798055654401822],[5.7206497634058024],[7.740201338114777],[7.298451611975777]]]
145,249590.27,120406.95,0.68,-127197.51,[[[5.47671706451375],[5.856741840824431],[0.005911050832805298],[6.217463191737257],[9.786573959576348],[0.5468579439009602],[7.743027279223962],[5.3946674827624115],[5.3835936116961625],[0.8524314320678461],[5.563507137204505],[7.9152786522414145],[6.652924913234694],[1.147594749156643],[0.5518905628058413],[5.390183117562256],[5.4724234930285025],[0.1163064897600452],[7.464585092016623],[0.2500394441494802],[9.275595545384375],[4.9711721306130165],[5.885837525661106],[2.938582442545432],[1.0230665262864669],[8.205209335034267],[6.4319289021258825],[7.375456367480263],[6.818854243786986],[1.2171418220535946],[1.8056763344787552],[0.21279950916416435],[3.986137860669763],[6.701853811429734],[7.411150431718357],[4.179512719185138],[0.3171935129375836],[8.459920801680985],[7.844890102812933],[4.9007371922482035],[5.079320274477893],[4.879620481926612],[1.3530338314037693],[7.285964377380587],[1.0747409793189244],[9.540912100939018],[4.466554309504069],[2.213433355776251],[9.801183061386718],[5.9635386974839495],[0.3798055654401822],[5.7206497634058024],[7.740201338114777],[7.298451611975777]]]
