Generación,Mejor Fitness Generación,Fitness Global,Fitness Promedio,Diversidad,Peor Fitness,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,OS,OS Version,Java Version,OS Arquitectura,CPUs (configurados),Population Size,Mutation Rate,Crossover Rate
558,32.50,48.25,31.15,11.22,28.00,25.35,84.227,1273.025,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
559,32.50,48.25,31.15,11.35,28.00,27.66,84.446,1275.382,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
560,32.50,48.25,31.60,11.50,28.00,25.24,84.535,1277.337,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
561,43.75,48.25,32.50,11.54,28.00,22.75,84.433,1279.687,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
562,46.00,48.25,32.50,11.36,28.00,26.80,84.528,1281.676,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
563,46.00,48.25,32.28,11.20,28.00,24.86,84.526,1283.996,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
564,46.00,48.25,34.75,11.01,28.00,23.54,84.606,1286.313,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
565,46.00,48.25,35.43,10.71,28.00,24.80,84.639,1288.253,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
566,46.00,48.25,37.90,9.70,28.00,25.63,84.521,1290.491,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
567,46.00,48.25,31.83,11.73,28.00,26.24,84.484,1292.850,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
568,46.00,48.25,32.50,9.26,28.00,24.81,84.450,1295.188,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
569,34.75,48.25,30.03,8.36,28.00,26.19,84.275,1297.468,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
570,34.75,48.25,29.35,9.74,28.00,23.46,84.254,1299.779,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
571,32.50,48.25,28.45,11.46,28.00,28.47,84.467,1302.135,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
572,32.50,48.25,28.45,12.40,28.00,34.95,85.261,1304.429,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
573,32.50,48.25,28.45,11.09,28.00,36.73,85.135,1306.700,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
574,34.75,48.25,29.58,11.59,28.00,36.54,84.758,1308.594,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
575,34.75,48.25,29.13,12.25,28.00,28.17,84.678,1310.957,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
576,34.75,48.25,30.25,12.14,28.00,24.49,85.128,1313.184,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
577,34.75,48.25,30.48,11.92,28.00,23.00,85.100,1315.541,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
578,39.25,48.25,31.15,11.72,28.00,28.84,84.828,1317.575,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
579,32.50,48.25,29.80,11.43,28.00,38.99,85.085,1319.928,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
580,32.50,48.25,29.35,11.12,28.00,23.63,84.893,1322.266,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
581,32.50,48.25,30.25,11.69,28.00,25.93,84.936,1324.632,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
582,32.50,48.25,29.35,12.50,28.00,25.50,85.048,1326.977,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
583,32.50,48.25,28.45,12.24,28.00,25.11,84.998,1329.264,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
584,32.50,48.25,28.45,12.19,28.00,22.83,84.892,1331.599,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
585,32.50,48.25,28.45,12.57,28.00,34.84,85.089,1333.979,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
586,32.50,48.25,28.90,12.11,28.00,25.37,85.193,1336.324,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
587,34.75,48.25,30.03,11.34,28.00,23.73,85.184,1338.221,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
588,34.75,48.25,29.58,11.74,28.00,24.38,85.134,1340.197,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
589,34.75,48.25,30.03,11.17,28.00,25.00,84.806,1342.508,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
590,32.50,48.25,30.25,10.37,28.00,23.50,78.903,1344.841,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
591,32.50,48.25,30.25,11.54,28.00,23.64,79.103,1347.133,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
592,32.50,48.25,30.25,12.15,28.00,24.07,79.147,1349.451,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
593,37.00,48.25,31.60,11.71,28.00,24.75,79.125,1351.791,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
594,37.00,48.25,31.60,11.75,28.00,23.83,79.088,1353.735,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
595,37.00,48.25,33.40,11.67,28.00,25.13,79.053,1356.090,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
596,37.00,48.25,32.05,11.89,28.00,24.86,79.124,1358.363,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
597,37.00,48.25,32.50,12.04,28.00,22.34,79.074,1360.703,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
598,43.75,48.25,34.53,11.06,28.00,24.24,78.986,1363.037,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
599,43.75,48.25,31.38,11.29,28.00,25.37,79.078,1365.403,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
600,43.75,48.25,30.48,12.40,28.00,27.03,79.143,1367.766,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
601,43.75,48.25,31.60,10.88,28.00,29.16,79.376,1370.112,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
602,43.75,48.25,32.73,11.69,28.00,24.86,79.808,1372.458,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
603,32.50,48.25,31.60,11.68,28.00,22.25,79.488,1374.826,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
604,32.50,48.25,31.15,11.81,28.00,23.13,79.494,1377.197,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
605,34.75,48.25,32.50,12.07,30.25,24.76,79.586,1379.118,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
606,32.50,48.25,30.48,12.35,28.00,25.81,79.338,1381.450,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
607,32.50,48.25,28.23,12.48,25.75,24.37,79.429,1383.842,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
608,32.50,48.25,28.90,12.17,28.00,23.13,79.309,1386.110,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
609,34.75,48.25,30.48,11.78,28.00,24.33,79.275,1388.299,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
610,34.75,48.25,29.80,12.39,28.00,40.06,80.007,1390.602,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
611,34.75,48.25,30.03,12.35,28.00,37.00,80.923,1392.608,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
612,37.00,48.25,30.25,11.85,28.00,22.63,80.949,1394.909,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
613,37.00,48.25,29.58,12.05,28.00,24.25,80.956,1397.227,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
614,37.00,48.25,30.25,11.95,28.00,30.66,80.627,1399.503,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
615,34.75,48.25,31.38,9.51,28.00,25.87,80.878,1401.389,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
616,34.75,48.25,31.60,10.32,28.00,23.89,80.890,1403.738,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
617,34.75,48.25,31.15,10.37,28.00,30.26,81.121,1406.078,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
618,34.75,48.25,29.35,11.46,28.00,46.36,83.659,1408.408,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
619,34.75,48.25,28.68,11.52,28.00,25.69,83.526,1410.717,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
620,28.00,48.25,28.00,12.10,28.00,28.16,83.214,1413.068,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
621,28.00,48.25,27.78,11.57,25.75,26.05,82.941,1415.410,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
622,28.00,48.25,27.78,11.89,25.75,28.97,83.471,1417.659,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
623,28.00,48.25,28.00,12.29,28.00,22.75,83.321,1420.015,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
624,37.00,48.25,28.90,12.78,28.00,24.62,83.681,1422.376,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
625,34.75,48.25,28.90,12.18,28.00,24.13,83.753,1424.674,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
626,37.00,48.25,30.48,12.11,28.00,25.19,83.907,1427.048,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
627,34.75,48.25,30.25,11.93,28.00,24.82,83.947,1429.410,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
628,34.75,48.25,29.13,11.64,28.00,23.70,84.164,1431.758,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
629,32.50,48.25,28.90,11.84,28.00,24.62,84.219,1433.726,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
630,43.75,48.25,30.03,11.59,28.00,24.20,84.165,1436.109,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
631,43.75,48.25,31.83,11.71,28.00,25.42,84.097,1438.421,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
632,43.75,48.25,33.63,11.16,28.00,22.57,84.060,1440.782,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
633,43.75,48.25,32.28,11.25,25.75,26.92,83.957,1443.071,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
634,43.75,48.25,32.28,10.52,25.75,26.01,84.056,1445.030,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
635,43.75,48.25,34.08,7.95,28.00,24.25,84.131,1447.187,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
636,43.75,48.25,34.98,8.12,28.00,34.21,84.565,1449.557,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
637,43.75,48.25,34.08,10.35,28.00,28.42,84.260,1451.825,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
638,43.75,48.25,32.73,11.59,28.00,25.69,84.336,1454.108,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
639,43.75,48.25,35.43,10.54,28.00,26.06,84.261,1456.047,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
640,43.75,48.25,33.85,11.14,28.00,25.80,84.314,1458.427,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
641,43.75,48.25,35.20,11.23,28.00,33.85,84.766,1460.157,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
642,43.75,48.25,34.98,10.81,28.00,33.62,84.329,1462.083,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
643,34.75,48.25,30.25,11.33,28.00,32.88,84.287,1464.353,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
644,34.75,48.25,28.45,12.12,25.75,21.95,84.373,1466.700,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
645,34.75,48.25,29.13,11.94,28.00,22.87,84.272,1469.092,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
646,32.50,48.25,28.45,12.43,28.00,23.75,84.283,1471.435,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
647,32.50,48.25,28.90,12.40,28.00,26.67,84.189,1473.520,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
648,34.75,48.25,30.70,11.39,28.00,22.84,84.286,1475.557,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
649,34.75,48.25,30.03,11.65,28.00,28.73,84.465,1477.809,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
650,34.75,48.25,30.25,11.86,28.00,23.37,84.473,1480.182,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
651,32.50,48.25,29.58,11.48,28.00,27.19,83.924,1482.544,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
652,34.75,48.25,30.03,12.06,28.00,25.24,83.719,1484.825,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
653,34.75,48.25,29.80,12.74,28.00,23.61,83.701,1487.198,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
654,32.50,48.25,28.90,11.83,28.00,21.59,83.500,1489.490,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
655,34.75,48.25,28.90,11.35,25.75,22.38,83.787,1491.822,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
656,30.25,48.25,28.45,11.19,25.75,22.46,83.667,1494.228,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
657,34.75,48.25,29.35,11.76,25.75,38.20,83.777,1496.516,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
658,34.75,48.25,28.90,12.36,25.75,26.00,83.689,1498.819,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
659,34.75,48.25,30.25,11.86,28.00,25.15,83.808,1501.175,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
660,32.50,48.25,29.80,12.45,28.00,25.23,83.566,1503.141,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
661,32.50,48.25,30.70,11.69,28.00,22.41,83.395,1505.499,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
662,34.75,48.25,30.93,11.57,28.00,25.63,83.456,1507.736,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
663,32.50,48.25,31.60,10.99,28.00,43.41,83.895,1510.098,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
664,34.75,48.25,30.93,11.66,28.00,21.89,83.772,1512.488,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
665,34.75,48.25,32.05,11.86,28.00,22.03,83.742,1514.437,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
666,34.75,48.25,30.48,11.25,28.00,23.87,83.817,1516.655,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
667,32.50,48.25,29.80,11.35,28.00,27.09,84.397,1519.013,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
668,32.50,48.25,29.80,10.91,28.00,26.08,84.792,1521.374,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
669,32.50,48.25,31.15,10.90,28.00,24.69,84.825,1523.613,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
670,32.50,48.25,31.15,10.66,28.00,22.56,84.661,1525.575,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
671,32.50,48.25,30.48,10.38,28.00,32.77,84.586,1527.849,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
672,32.50,48.25,31.38,10.16,28.00,49.38,84.819,1529.940,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
673,32.50,48.25,30.93,11.32,28.00,28.74,84.279,1532.296,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
674,32.50,48.25,30.93,11.44,28.00,24.32,84.424,1534.670,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
675,32.50,48.25,30.70,11.24,28.00,23.14,84.355,1536.976,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
676,32.50,48.25,31.60,10.37,28.00,24.63,84.250,1539.275,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
677,32.50,48.25,31.60,11.52,28.00,25.55,84.184,1541.494,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
678,32.50,48.25,30.70,11.35,28.00,24.75,84.325,1543.832,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
679,32.50,48.25,31.15,11.80,28.00,22.88,83.846,1546.211,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
680,32.50,48.25,30.70,12.22,28.00,25.56,83.847,1548.499,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
681,32.50,48.25,29.80,11.82,28.00,26.18,83.828,1550.842,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
682,32.50,48.25,29.80,11.77,28.00,27.23,83.943,1553.196,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
683,32.50,48.25,30.03,11.55,25.75,23.87,83.745,1555.170,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
684,32.50,48.25,30.70,12.07,28.00,22.69,83.710,1557.483,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
685,37.00,48.25,31.15,12.06,28.00,24.31,83.855,1559.842,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
686,37.00,48.25,31.60,12.04,28.00,27.53,83.966,1562.199,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
687,37.00,48.25,31.38,12.14,28.00,24.81,83.909,1564.561,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
688,37.00,48.25,31.60,11.76,28.00,22.75,83.858,1566.894,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
689,37.00,48.25,31.38,11.69,28.00,26.62,83.909,1569.175,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
690,37.00,48.25,31.15,11.72,28.00,27.36,83.934,1571.501,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
691,37.00,48.25,31.15,11.79,28.00,23.56,83.920,1573.825,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
692,32.50,48.25,30.70,12.29,28.00,22.82,83.829,1576.176,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
693,32.50,48.25,31.15,11.85,28.00,24.62,83.850,1578.489,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
694,32.50,48.25,30.25,12.52,28.00,24.63,83.804,1580.815,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
695,32.50,48.25,32.05,10.87,28.00,25.76,83.996,1582.764,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
696,32.50,48.25,30.93,12.67,28.00,22.95,83.652,1585.127,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
697,32.50,48.25,31.15,12.11,28.00,23.67,83.887,1587.465,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
698,32.50,48.25,31.60,11.65,28.00,24.50,83.632,1589.743,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
699,32.50,48.25,32.50,11.87,32.50,28.19,83.625,1592.061,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
700,32.50,48.25,31.15,12.14,28.00,24.99,83.855,1594.416,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
701,32.50,48.25,31.15,11.57,28.00,23.25,83.804,1596.370,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
702,32.50,48.25,30.70,11.47,28.00,27.52,83.669,1598.320,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
703,34.75,48.25,30.48,12.12,28.00,25.06,83.857,1600.562,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
704,34.75,48.25,30.48,12.61,28.00,25.24,83.835,1602.925,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
705,32.50,48.25,29.35,12.39,28.00,25.07,83.597,1605.300,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
706,32.50,48.25,28.90,12.20,28.00,25.00,83.448,1607.275,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
707,32.50,48.25,28.45,12.28,28.00,24.06,83.624,1609.634,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
708,32.50,48.25,28.45,12.19,28.00,24.69,83.674,1611.987,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
709,32.50,48.25,28.68,11.69,28.00,23.03,83.713,1614.358,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
710,32.50,48.25,29.80,11.22,28.00,26.05,83.889,1616.660,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
711,32.50,48.25,30.03,12.47,25.75,27.54,83.929,1618.939,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
712,34.75,48.25,32.28,11.55,28.00,25.00,83.884,1621.252,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
713,32.50,48.25,30.70,11.92,28.00,24.55,83.564,1623.594,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
714,32.50,48.25,30.70,11.80,28.00,26.17,83.306,1625.919,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
715,32.50,48.25,30.70,11.78,28.00,27.34,83.615,1628.253,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
716,32.50,48.25,31.60,11.36,28.00,27.55,83.761,1630.486,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
717,34.75,48.25,32.05,11.50,28.00,26.04,83.662,1632.744,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
718,34.75,48.25,32.05,11.93,28.00,23.56,83.512,1635.080,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
719,34.75,48.25,32.28,11.51,28.00,24.82,83.727,1637.336,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
720,34.75,48.25,32.05,10.13,28.00,23.76,83.672,1639.698,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
721,32.50,48.25,31.15,10.80,28.00,26.17,83.664,1642.043,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
722,34.75,48.25,31.15,11.49,28.00,24.52,83.842,1644.277,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
723,34.75,48.25,31.83,10.35,28.00,22.88,83.749,1646.609,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
724,32.50,48.25,31.15,10.57,28.00,24.50,83.897,1648.954,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
725,32.50,48.25,31.60,10.52,28.00,26.25,83.695,1651.316,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
726,32.50,48.25,31.15,10.14,28.00,24.68,83.702,1653.664,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
727,34.75,48.25,30.93,12.47,28.00,29.67,84.602,1655.947,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
728,32.50,48.25,31.15,12.39,28.00,25.93,84.633,1658.304,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
729,34.75,48.25,31.83,12.16,28.00,23.23,84.516,1660.612,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
730,34.75,48.25,32.05,12.29,28.00,23.57,84.657,1662.824,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
731,34.75,48.25,30.48,12.31,28.00,21.59,84.642,1665.199,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
732,34.75,48.25,30.48,11.87,28.00,23.27,84.356,1667.561,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
733,32.50,48.25,30.70,11.83,28.00,23.00,84.465,1669.912,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
734,32.50,48.25,30.70,11.12,28.00,24.55,84.619,1671.883,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
735,32.50,48.25,31.60,10.93,28.00,20.99,84.584,1674.162,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
736,32.50,48.25,31.60,10.99,28.00,21.66,84.404,1676.132,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
737,32.50,48.25,31.38,11.55,28.00,26.24,84.493,1678.488,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
738,32.50,48.25,30.25,11.92,28.00,22.27,84.524,1680.857,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
739,32.50,48.25,29.80,12.03,28.00,25.20,84.410,1683.023,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
740,32.50,48.25,29.35,12.09,28.00,21.70,84.654,1685.390,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
741,32.50,48.25,28.45,11.86,28.00,27.11,84.359,1687.724,0,23,Mac OS X,15.4,17.0.8.1,aarch64,8,10,0.40,0.80
