Generación,Mejor Fitness Generación,Fitness Global,Fitness Promedio,Diversidad,Peor Fitness,CPU (%),Memoria (%),Tiempo (s),Goles Favor,Goles Contra,Chromosoma,OS,OS Version,Java Version,OS Arquitectura,CPUs (configurados),Population Size,Mutation Rate,Crossover Rate,Core0 (%),Core1 (%),Core2 (%),Core3 (%),Core4 (%),Core5 (%),Core6 (%),Core7 (%)
713,45460.00,45460.00,44340.89,249.08,39430.00,48.17,79.592,54658.761,3,10,"67.50",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,61.36,54.83,48.45,45.87,45.11,43.85,43.23,42.70
714,45460.00,45460.00,44364.45,249.11,39279.20,49.41,80.693,54734.327,3,10,"47.54",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.65,56.43,50.05,46.44,46.40,45.13,44.07,43.16
715,45460.00,45460.00,44417.58,249.68,1.00,48.28,78.572,54809.839,3,10,"50.16",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,62.51,54.17,47.34,44.30,46.49,44.98,43.63,42.90
716,45460.00,45460.00,44545.04,249.48,39882.40,46.71,79.930,54886.433,3,10,"39.11",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.80,52.48,45.69,42.95,45.47,44.30,43.28,42.70
717,45460.00,45460.00,44425.20,249.59,39580.80,52.88,81.103,54962.546,3,10,"75.96",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,66.68,63.41,59.45,57.30,45.54,44.38,43.39,42.86
718,45460.00,45460.00,44445.38,249.66,39430.00,45.35,78.891,55038.278,3,10,"53.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,57.32,46.42,42.87,39.92,45.26,44.70,43.45,43.18
719,45460.00,45460.00,44401.25,248.62,39430.00,36.16,78.065,55114.105,3,10,"91.45",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.81,26.89,23.20,20.86,44.59,44.04,43.27,42.40
720,45460.00,45460.00,44323.34,249.50,39580.80,35.49,78.323,55190.388,3,10,"84.31",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.40,25.83,22.05,19.60,44.23,44.03,43.15,42.56
721,45460.00,45460.00,20895.54,252.95,1.00,36.41,79.072,55266.707,3,10,"75.96",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.52,27.23,24.15,22.24,45.31,44.13,43.05,42.51
722,45460.00,45460.00,42303.92,253.74,1.00,37.27,80.818,55343.536,3,10,"42.69",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.64,29.07,25.68,23.85,45.84,44.13,43.01,42.48
723,45460.00,45460.00,44270.11,249.19,39128.40,36.19,78.411,55420.704,3,10,"91.45",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.00,26.89,24.14,22.19,44.84,43.96,43.34,42.39
724,45460.00,45460.00,44484.48,246.74,39279.20,35.37,78.843,55496.272,3,10,"62.96",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.24,25.75,22.61,20.49,44.48,44.05,42.85,42.35
725,45460.00,45460.00,44421.20,248.51,39279.20,36.23,79.171,55572.957,3,10,"75.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.70,27.74,24.00,21.90,45.26,43.73,42.79,42.61
726,45460.00,45460.00,44279.37,249.65,1.00,36.40,78.973,55648.463,3,10,"56.16",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.61,26.98,23.35,21.53,46.29,44.91,43.51,42.90
727,45460.00,45460.00,44362.51,248.54,39580.80,35.40,77.606,55724.251,3,10,"67.84",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.02,25.29,21.78,19.69,45.30,44.39,43.11,42.46
728,45460.00,45460.00,44350.40,249.00,39430.00,35.76,78.148,55800.557,3,10,"12.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.70,26.29,22.94,20.77,44.86,44.14,42.99,42.32
729,45460.00,45460.00,44411.30,250.69,39580.80,35.66,79.152,55877.183,3,10,"57.59",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.23,26.08,22.48,20.55,44.59,43.88,42.95,42.44
730,45460.00,45460.00,44298.94,250.48,39580.80,49.41,81.348,55951.907,3,10,"71.08",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,60.96,55.09,51.21,48.62,47.43,45.17,43.67,43.01
731,45460.00,45460.00,44419.64,249.80,39279.20,46.60,80.638,56027.624,3,10,"69.27",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.52,49.24,45.44,43.09,46.81,45.15,43.57,42.86
732,45460.00,45460.00,44492.82,250.98,39279.20,47.99,79.786,56105.244,3,10,"56.16",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,58.30,50.60,47.64,45.04,48.34,46.20,44.53,43.46
733,45460.00,45460.00,44404.51,250.00,39279.20,42.65,79.203,56181.663,3,10,"56.16",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,50.68,41.24,37.62,34.88,46.17,44.45,43.62,42.77
734,45460.00,45460.00,44425.91,248.29,39279.20,38.08,81.410,56259.323,3,10,"60.96",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,45.09,31.01,27.74,25.69,45.14,44.35,43.04,42.59
735,45460.00,45460.00,44418.51,249.83,39128.40,37.14,80.844,56336.351,3,10,"91.06",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.61,28.93,25.15,23.75,45.16,44.94,43.14,42.33
736,45460.00,45460.00,44344.99,250.78,39580.80,35.41,80.519,56413.048,3,10,"90.06",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.45,24.65,21.79,20.09,45.61,45.00,43.17,42.42
737,45460.00,45460.00,44501.24,249.22,39430.00,35.05,79.962,56489.212,3,10,"10.90",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.76,24.49,21.16,20.06,44.51,43.72,43.17,42.43
738,45460.00,45460.00,44452.23,250.57,39279.20,36.42,80.971,56565.540,3,10,"64.93",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.30,26.91,23.55,21.02,46.48,44.74,43.60,42.63
739,45460.00,45460.00,44329.38,250.86,39430.00,35.64,81.246,56640.668,3,10,"29.91",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.85,25.98,22.40,20.33,44.78,44.14,43.01,42.58
740,45460.00,45460.00,44387.72,250.44,39430.00,35.27,79.911,56717.276,3,10,"91.06",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.43,25.38,21.53,19.39,44.52,44.36,43.08,42.29
741,45460.00,45460.00,44383.46,250.91,39430.00,35.79,79.979,56793.575,3,10,"64.93",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.59,26.13,22.77,20.14,45.33,44.18,43.30,42.79
742,45460.00,45460.00,44329.68,251.66,39279.20,35.66,80.601,56868.771,3,10,"57.66",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.36,26.12,21.67,20.14,45.68,44.43,43.28,42.41
743,45460.00,45460.00,44320.02,252.49,39430.00,37.80,81.879,56944.563,3,10,"31.75",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.42,30.97,26.93,24.51,45.38,44.67,42.98,42.46
744,45460.00,45460.00,44392.08,250.93,39430.00,35.88,81.925,57020.797,3,10,"91.06",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.07,26.87,22.87,20.62,45.22,44.11,42.87,42.22
745,45460.00,45460.00,44401.48,251.27,39279.20,35.42,80.750,57096.318,3,10,"44.85",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.61,25.77,21.47,19.18,45.27,44.15,43.17,42.65
746,45460.00,45460.00,44376.41,252.80,39279.20,38.04,81.896,57173.723,3,10,"24.00",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.80,30.94,26.63,24.46,46.49,44.66,43.48,42.73
747,45460.00,45460.00,44329.36,253.63,39279.20,35.84,83.304,57249.533,3,10,"86.95",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.56,26.21,21.76,20.20,45.50,44.33,43.52,42.47
748,45460.00,45460.00,44494.18,253.34,39279.20,57.82,85.450,57337.783,3,10,"51.95",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,64.35,57.31,54.22,52.48,61.91,59.23,57.06,55.70
749,45460.00,45460.00,44343.37,251.14,39430.00,52.25,83.174,57420.960,3,10,"97.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,57.18,51.37,47.30,44.92,59.80,55.46,51.98,50.03
750,45460.00,45460.00,44520.10,251.03,39430.00,55.61,84.598,57507.539,3,10,"57.07",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.52,51.91,47.64,45.34,67.53,62.54,57.93,55.41
751,45460.00,45460.00,44481.41,250.71,39279.20,51.49,79.525,57589.664,3,10,"51.72",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.90,48.65,44.80,42.32,58.82,56.26,52.76,51.43
752,45460.00,45460.00,44412.23,250.33,38977.60,37.92,79.831,57667.437,3,10,"80.07",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.70,29.75,25.32,23.28,47.50,45.58,44.52,43.55
753,45460.00,45460.00,44384.26,249.03,38977.60,40.16,81.708,57744.894,3,10,"51.72",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,48.01,35.71,30.98,28.30,46.37,45.12,43.60,42.98
754,45460.00,45460.00,44520.77,247.14,39580.80,40.07,80.494,57821.409,3,10,"10.72",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,48.30,35.26,31.16,28.50,46.26,44.71,43.62,42.80
755,45460.00,45460.00,44233.31,248.35,1.00,51.30,82.959,57906.617,3,10,"97.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.05,47.20,43.13,40.65,59.74,56.77,53.98,52.85
756,45460.00,45460.00,44141.63,249.23,1.00,36.40,82.525,57985.555,3,10,"85.58",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.06,27.50,23.01,20.75,46.25,44.62,43.88,42.96
757,45460.00,45460.00,44399.79,249.09,39128.40,36.62,84.366,58059.620,3,10,"61.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.18,27.48,23.31,21.04,46.37,44.84,43.80,42.80
758,45460.00,45460.00,44521.18,249.86,39430.00,36.36,84.698,58137.914,3,10,"3.04",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.78,27.26,23.29,21.05,46.33,44.57,43.51,42.98
759,45460.00,45460.00,44543.81,250.59,39279.20,35.52,83.421,58212.669,3,10,"14.20",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.24,25.83,21.33,19.85,45.67,44.28,43.31,42.51
760,45460.00,45460.00,44271.09,252.07,39279.20,37.04,80.643,58291.021,3,10,"73.63",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.83,28.79,24.37,21.99,46.34,45.09,43.74,43.05
761,45460.00,45460.00,21258.95,252.13,1.00,36.31,81.773,58368.758,3,10,"3.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.29,26.75,22.60,20.73,47.11,45.05,43.76,43.01
762,45460.00,45460.00,42767.65,252.85,1.00,35.35,82.307,58445.218,3,10,"91.06",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.21,25.40,21.17,19.26,45.74,44.70,43.58,42.58
763,45460.00,45460.00,44207.00,252.26,39128.40,36.21,82.897,58522.571,3,10,"49.46",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.46,27.30,23.06,20.70,45.88,44.30,43.33,42.48
764,45460.00,45460.00,44503.49,249.39,39580.80,35.42,81.723,58599.913,3,10,"42.74",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.48,25.95,21.72,18.95,45.02,44.19,43.28,42.51
765,45460.00,45460.00,44445.44,248.87,39430.00,35.97,83.151,58676.117,3,10,"91.06",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.16,27.18,22.54,19.83,46.06,44.35,43.14,42.43
766,45460.00,45460.00,44515.36,248.75,39430.00,36.45,84.929,58752.676,3,10,"17.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.05,27.67,23.31,20.58,45.90,44.72,43.51,42.60
767,45460.00,45460.00,44400.92,247.58,1.00,36.16,84.219,58828.277,3,10,"89.88",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.04,26.95,22.91,19.88,46.13,44.48,43.19,42.57
768,45460.00,45460.00,44323.63,250.86,39279.20,35.68,82.975,58905.479,3,10,"8.32",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.77,26.37,22.29,19.82,45.36,44.05,43.39,42.40
769,45460.00,45460.00,44375.14,249.44,39128.40,35.48,83.206,58980.800,3,10,"51.72",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.45,26.20,21.12,18.75,46.02,44.28,43.25,42.67
770,45460.00,45460.00,44253.48,250.02,39580.80,36.15,83.295,59059.030,3,10,"94.04",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.13,26.10,22.20,19.17,47.02,45.26,44.24,42.85
771,45460.00,45460.00,44247.42,249.26,39430.00,35.80,84.877,59137.073,3,10,"65.42",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.23,26.65,22.55,19.74,45.21,44.19,43.14,42.60
772,45460.00,45460.00,44480.96,251.32,39279.20,35.77,84.426,59214.942,3,10,"49.46",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.76,26.05,22.02,19.58,46.21,44.50,43.33,42.51
773,45460.00,45460.00,44375.17,252.55,39279.20,35.64,84.121,59292.781,3,10,"3.60",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.05,26.28,22.32,19.69,45.79,44.38,43.21,42.22
774,45460.00,45460.00,44381.48,254.46,39430.00,35.03,84.088,59370.886,3,10,"55.31",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.33,24.56,20.67,19.25,45.59,44.03,43.29,42.47
775,45460.00,45460.00,44300.86,254.25,39430.00,35.45,84.016,59447.354,3,10,"51.72",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.79,25.07,21.36,19.80,46.64,44.88,43.47,42.46
776,45460.00,45460.00,44412.76,255.14,39430.00,35.35,84.734,59524.553,3,10,"77.77",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.39,25.11,21.28,20.10,45.68,44.27,43.36,42.49
777,45460.00,45460.00,44411.25,254.58,39430.00,36.60,82.804,59601.962,3,10,"14.20",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.37,28.07,24.14,22.74,46.16,44.32,43.35,42.59
778,45460.00,45460.00,44455.39,252.85,39430.00,39.83,76.372,59679.273,3,10,"14.20",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,46.65,35.02,30.15,27.17,47.10,45.19,44.11,43.11
779,45460.00,45460.00,44369.74,253.42,39279.20,35.09,75.866,59756.940,3,10,"63.83",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.35,25.24,21.42,18.09,45.47,44.42,43.09,42.49
780,45460.00,45460.00,44288.36,254.91,39128.40,35.85,76.139,59835.862,3,10,"62.32",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.26,27.70,23.23,20.23,45.24,44.09,42.82,42.11
781,45460.00,45460.00,44405.07,253.07,39279.20,37.07,75.916,59913.599,3,10,"59.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.69,29.75,25.18,23.24,45.61,44.20,43.44,42.33
782,45460.00,45460.00,44381.22,251.79,39430.00,35.38,75.549,59990.427,3,10,"65.42",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.33,26.04,22.01,19.86,45.15,44.15,43.12,42.28
783,45460.00,45460.00,44538.59,252.81,39580.80,35.25,76.353,60066.887,3,10,"33.38",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.21,25.64,21.08,19.28,45.30,44.38,43.40,42.56
784,45460.00,45460.00,44521.37,252.58,39279.20,35.89,74.261,60143.238,3,10,"13.83",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.37,26.27,22.14,20.00,46.61,45.03,43.62,42.94
785,45460.00,45460.00,44276.96,251.26,39128.40,38.07,78.537,60219.291,3,10,"62.03",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.43,31.67,27.43,25.25,45.04,43.82,43.83,43.05
786,45460.00,45460.00,44330.46,252.93,39430.00,39.33,78.432,60296.331,3,10,"48.17",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,45.78,33.82,29.70,27.76,45.65,44.79,43.88,43.17
787,45460.00,45460.00,44350.63,251.31,39580.80,37.22,79.104,60372.514,3,10,"51.72",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.35,29.16,26.08,23.48,44.92,44.03,43.30,43.28
788,45460.00,45460.00,44369.33,250.59,39430.00,35.83,79.890,60446.860,3,10,"88.28",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.31,26.10,23.18,20.69,44.47,44.05,43.68,43.07
789,45460.00,45460.00,44437.19,250.81,39430.00,36.66,79.090,60521.134,3,10,"15.15",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.44,28.15,24.70,21.76,45.04,43.90,43.41,42.75
790,45460.00,45460.00,44453.63,250.95,39430.00,36.20,79.667,60596.634,3,10,"40.18",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.95,26.95,24.11,20.33,44.76,43.95,43.56,42.85
791,45460.00,45460.00,44392.68,250.70,39279.20,36.10,79.977,60672.059,3,10,"55.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.00,26.49,23.20,20.34,44.62,44.34,43.74,42.89
792,45460.00,45460.00,44154.43,251.32,39279.20,35.73,78.950,60748.242,3,10,"34.99",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.43,25.64,22.69,19.50,45.23,43.95,43.55,42.71
793,45460.00,45460.00,44422.29,251.12,39279.20,36.00,79.844,60825.494,3,10,"44.41",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,42.43,26.05,23.23,20.63,44.77,44.15,43.47,43.13
794,45460.00,45460.00,44346.61,252.85,1.00,35.22,79.205,60901.502,3,10,"14.20",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.93,24.45,21.95,19.80,44.60,43.78,43.46,42.60
795,45460.00,45460.00,44190.56,252.97,1.00,37.21,79.602,60978.268,3,10,"55.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.13,28.51,25.64,24.03,45.31,44.20,43.97,42.79
796,45460.00,45460.00,44442.36,252.62,39279.20,36.46,80.552,61054.183,3,10,"88.90",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.70,27.07,23.52,21.63,46.37,44.81,43.90,43.39
797,45460.00,45460.00,44312.48,253.26,39580.80,35.53,80.043,61129.195,3,10,"26.88",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.76,25.14,22.72,20.89,44.78,44.03,43.39,42.66
798,45460.00,45460.00,44325.14,252.61,1.00,35.30,79.072,61205.639,3,10,"55.43",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.14,24.74,22.16,19.48,45.01,44.24,43.77,42.69
799,45460.00,45460.00,44300.10,252.19,39430.00,35.99,79.880,61280.976,3,10,"8.87",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.90,27.01,22.91,21.05,44.44,44.24,43.61,42.61
800,45460.00,45460.00,44301.78,252.58,39430.00,35.62,80.522,61356.284,3,10,"23.42",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.52,26.01,22.23,19.82,44.87,44.09,43.64,42.64
801,45460.00,45460.00,20712.84,254.11,1.00,36.61,79.156,61431.524,3,10,"95.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.85,27.96,24.31,20.99,45.80,44.52,43.85,43.48
802,45460.00,45460.00,43089.49,256.57,1.00,38.02,83.508,61508.941,3,10,"23.93",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,44.21,30.96,26.74,23.90,45.69,45.07,44.00,43.49
803,45460.00,45460.00,44102.31,254.05,1.00,35.99,79.668,61583.967,3,10,"96.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.06,27.08,23.06,21.31,45.00,43.87,43.55,42.87
804,45460.00,45460.00,44393.20,253.53,39279.20,36.22,79.725,61660.811,3,10,"15.15",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.63,27.28,23.55,21.20,44.86,44.69,43.50,42.95
805,45460.00,45460.00,44392.08,253.21,39580.80,35.41,79.552,61736.393,3,10,"10.63",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.68,26.16,22.10,19.82,44.51,44.04,43.28,42.55
806,45460.00,45460.00,44329.52,253.25,39430.00,35.80,79.296,61812.756,3,10,"41.98",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.96,26.83,22.81,20.82,44.51,43.99,43.38,42.83
807,45460.00,45460.00,44348.63,253.10,39430.00,35.56,79.833,61889.010,3,10,"3.78",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.65,26.33,22.19,20.59,44.70,43.95,43.55,42.48
808,45460.00,45460.00,44434.78,251.94,39430.00,42.76,83.305,61965.114,3,10,"14.63",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,50.69,37.90,34.46,32.79,48.73,47.04,45.46,44.75
809,45460.00,45460.00,44351.84,253.03,39430.00,40.41,82.676,62041.846,3,10,"75.51",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,48.01,34.76,31.99,28.90,46.57,45.28,44.18,43.75
810,45460.00,45460.00,44380.05,252.36,39430.00,37.19,78.104,62117.436,3,10,"65.80",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.18,28.95,25.56,23.41,45.13,44.56,43.65,42.93
811,45460.00,45460.00,44287.58,252.94,39580.80,35.66,78.819,62192.863,3,10,"81.32",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.49,25.58,22.57,19.97,44.92,44.08,43.85,42.79
812,45460.00,45460.00,44289.84,250.44,39430.00,39.16,79.117,62269.338,3,10,"89.54",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,46.83,32.88,29.43,26.51,45.81,44.43,44.10,43.16
813,45460.00,45460.00,44241.60,251.20,39430.00,45.08,79.287,62343.115,3,10,"89.91",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.76,46.26,42.39,39.25,44.77,44.43,43.70,42.88
814,45460.00,45460.00,44426.09,250.51,39430.00,47.56,78.757,62420.200,3,10,"23.42",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,59.45,48.02,45.96,43.96,47.53,46.70,45.24,43.92
815,45460.00,45460.00,44341.86,249.51,39580.80,35.81,79.322,62495.950,3,10,"11.64",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.39,25.69,22.18,21.03,45.09,44.39,43.73,42.89
816,45460.00,45460.00,44396.80,250.37,39279.20,35.77,80.121,62571.091,3,10,"96.92",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,40.66,26.01,22.95,20.65,45.07,44.22,43.79,42.72
817,45460.00,45460.00,44476.04,250.61,39279.20,35.90,79.402,62646.587,3,10,"73.52",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,41.38,26.32,23.63,21.57,44.15,43.82,43.05,43.14
818,45460.00,45460.00,44470.29,249.17,39128.40,35.05,79.417,62720.900,3,10,"95.02",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.52,24.39,21.73,19.58,44.68,44.59,43.08,42.71
819,45460.00,45460.00,44311.44,247.47,39430.00,42.57,80.539,62800.042,3,10,"39.80",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,43.62,36.04,31.67,29.21,52.72,51.11,48.58,47.44
820,45460.00,45460.00,44342.63,247.35,39279.20,38.18,81.167,62876.501,3,10,"83.92",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,38.77,30.42,25.93,23.50,48.44,47.32,45.90,44.99
821,45460.00,45460.00,44484.07,246.85,39430.00,36.54,81.870,62952.027,3,10,"78.99",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,37.02,28.05,24.50,21.80,46.28,45.74,44.71,44.09
822,45460.00,45460.00,44618.81,248.52,39128.40,36.26,81.324,63027.131,3,10,"47.84",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,36.80,27.32,23.68,21.18,46.57,45.90,44.69,43.73
823,45460.00,45460.00,44345.88,249.70,39279.20,48.00,83.385,63104.224,3,10,"96.07",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,56.39,50.21,46.80,44.85,48.31,46.99,45.52,44.77
824,45460.00,45460.00,44024.67,248.74,1.00,49.21,79.568,63179.588,3,10,"81.34",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,60.66,54.83,49.83,46.79,47.03,46.12,44.66,44.06
825,45460.00,45460.00,44398.35,248.97,39430.00,37.28,79.134,63255.509,3,10,"50.65",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.01,29.27,25.28,22.60,46.89,46.41,44.83,43.79
826,45460.00,45460.00,44505.64,250.06,39580.80,37.19,78.139,63333.205,3,10,"25.23",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.36,28.85,25.46,22.32,46.55,45.94,44.80,44.03
827,45460.00,45460.00,44420.63,250.08,39430.00,36.64,78.682,63409.429,3,10,"12.04",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.07,28.10,24.22,21.80,46.48,45.67,44.45,43.23
828,45460.00,45460.00,44220.52,248.71,1.00,37.40,79.353,63484.790,3,10,"35.82",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.71,28.90,25.43,22.90,47.09,46.22,45.09,43.78
829,45460.00,45460.00,44459.93,247.79,39580.80,37.48,79.902,63561.082,3,10,"21.66",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,39.64,29.29,25.70,22.97,46.75,46.04,45.06,44.16
830,45460.00,45460.00,44370.10,249.24,39430.00,59.33,81.714,63649.212,3,10,"53.68",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,63.97,59.05,55.89,53.13,65.08,61.90,58.65,56.89
831,45460.00,45460.00,44472.62,248.70,39430.00,53.80,84.980,63733.704,3,10,"58.28",Mac OS X,15.4,17.0.8.1,aarch64,1,400,0.45,0.85,55.02,49.36,45.84,43.18,64.20,60.48,57.33,54.76
